Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
1,0.091505228371,0.077456182762,0.1270102741268,0.129187731044
2,0.06884589724314208,0.07402997531641858,0.08855186861563716,0.11693071693555555
5,0.02948339678470659,0.04312727561585738,0.03770143119151541,0.07955953532804588
10,0.013199540503545822,0.02575526798411515,0.01849543096518975,0.059873507710271834
