Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,28051.004,4844.32,4956.012,5334.896
50,28213.204444444444,5663.364,1245.08,5141.864444444444
75,28469.190666666665,4949.02,5020.486666666667,7847.181333333333
100,28516.196,5356.149,4979.049,6681.034
150,28420.591333333334,5384.875333333333,1246.384,6675.173333333333
