Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
1,1.0,0.49228571428571427,1.0,0.7973333333333333
2,1.0,0.5474285714285714,1.0,0.8533333333333333
5,1.0,0.62,1.0,0.8553333333333334
10,1.0,0.6205714285714286,1.0,0.8807407407407407
