Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
NPointCrossOver,1.0,0.5628571428571428,1.0,0.8386666666666667
OnePoint CrossOver,1.0,0.5474285714285714,1.0,0.8533333333333333
SegmentedCrossOver,1.0,0.5582857142857143,1.0,0.882
UniformedCrossOver,1.0,0.5325714285714286,1.0,0.8160000000000001
