Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,1.0,0.5488571428571428,1.0,0.8426666666666667
0.25,1.0,0.536,1.0,0.85
0.5,1.0,0.5474285714285714,1.0,0.8533333333333333
0.75,1.0,0.5522857142857143,1.0,0.8093333333333333
1.0,1.0,0.5434285714285714,1.0,0.8306666666666667
