Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,6.55651095e-08,0.015229618281393499,0.0045250054151090005,0.049758195
50,0.013617779778809999,0.0632288454,0.02829501442,0.08792616066666667
75,0.04010558665,0.0744874731,0.0627047545,0.09805733
100,0.0488929107,0.0838131071,0.05882025425,0.1234499555
125,0.0747471733,0.0779656391,0.08517572153,0.1285751266
150,0.055231053599999996,0.0742391754,0.114108535,0.132455417
