Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,0.016319216950929,0.0582382486,0.03137725115,0.0589573725
0.25,0.015599700500929,0.0622842398,0.03127895415,0.0966061861
0.5,0.013617779778809999,0.0632288454,0.02829501442,0.08792616066666667
0.75,0.016363046500929,0.0714492645,0.03077154765,0.0713625936
1.0,0.013576609800929,0.0649497855,0.03173801235,0.07530073442
