Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,0.0589389341,0.0743004875,0.0734864406,0.1240279526
50,0.013617779778809999,0.0632288454,0.02829501442,0.08792616066666667
75,0.002524387152787,0.0291831739813935,0.0051977389441805,0.0654933764604645
100,0.0002210294846445,0.0142593386323225,0.002666746486037,0.058245254999999996
150,6.55651095e-08,0.007168820862787,1.0132789550000001e-07,0.0484511795604645
