Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,1.0,0.5297142857142857,1.0,0.758
50,1.0,0.5474285714285714,1.0,0.8533333333333333
75,1.0,0.5302857142857142,1.0,0.8406666666666667
100,1.0,0.5451428571428572,1.0,0.7913333333333333
125,1.0,0.5094285714285715,1.0,0.778
150,1.0,0.4997142857142857,1.0,0.78
