Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,0.87368,0.89096,0.83476,0.9172
0.25,0.67608,0.7585999999999999,0.6388,0.7332
0.5,0.5585777777777778,0.58556,0.56876,0.6283111111111112
0.75,0.5066666666666667,0.56024,0.51396,0.54092
1.0,0.5036,0.5352,0.46876,0.5174
