Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,0.57988,0.60284,0.57864,0.61728
0.25,0.57684,0.60704,0.58152,0.64508
0.5,0.5585777777777778,0.58556,0.56876,0.6283111111111112
0.75,0.56888,0.60672,0.5838,0.64236
1.0,0.56732,0.61756,0.57564,0.627
