Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,27311.2,4452.8,4839,5366.4
50,27190.444444444445,6220.3,1236.1,3992.5555555555557
75,28616.8,4636.2,5030,9162.2
100,29991.4,5093.7,4949.3,7107.1
150,27730.6,5014.7,1236.1,6951.2
