Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
1,0.546561724,0.310790585,0.552481019,0.355054636
2,0.6597891855555555,0.448839653,0.703376403,0.5075168411111112
5,0.7676014877777778,0.629463261,0.813874082,0.63389039
10,0.7910140933333334,0.679991278,0.853461507,0.7038647322222222
