Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
NPointCrossOver,0.64032721,0.43352062199999997,0.7015631999999999,0.47752036
OnePoint CrossOver,0.6597891855555555,0.448839653,0.703376403,0.5075168411111112
SegmentedCrossOver,0.640736909,0.431633707,0.675404016,0.484614921
UniformedCrossOver,0.62427141,0.413849852,0.696803648,0.448974877
