Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,0.595119608,0.38769576099999997,0.651136799,0.42241653
0.25,0.620893127,0.420171603,0.689605336,0.494602888
0.5,0.6597891855555555,0.448839653,0.703376403,0.5075168411111112
0.75,0.65463241,0.449623927,0.71083958,0.522263233
1.0,0.649845049,0.443997957,0.727792302,0.526990261
