Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,0.759339134,0.568645488,0.805568814,0.587425777
50,0.6597891855555555,0.448839653,0.703376403,0.5075168411111112
75,0.577898268,0.347287859,0.605547762,0.408232527
100,0.54048162,0.312400674,0.589567721,0.33559205400000003
125,0.5196725,0.285173986,0.55927534,0.281614646
150,0.524716168,0.263996237,0.530914023,0.289432342
