Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
NPointCrossOver,0.654024768,0.504588446,0.7092208680000001,0.556673353
OnePoint CrossOver,0.6658119288888888,0.51609578,0.714111704,0.5750784722222222
SegmentedCrossOver,0.653192366,0.511479995,0.690023793,0.574158843
UniformedCrossOver,0.641293369,0.469766778,0.707806755,0.544073174
