Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,0.759339084,0.587203507,0.81168175,0.613220673
50,0.6658119288888888,0.51609578,0.714111704,0.5750784722222222
75,0.600225348,0.463745156,0.646570884,0.516625294
100,0.5696073,0.435294193,0.632004419,0.500394677
125,0.560226309,0.418027225,0.614761521,0.471411412
150,0.554391606,0.3976214,0.608693364,0.481965258
