Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,0.587953176,0.431098736,0.644452009,0.505098675
50,0.6658119288888888,0.51609578,0.714111704,0.5750784722222222
75,0.7164281180000001,0.57896048,0.7643108350000001,0.636847096
100,0.750167323,0.612382838,0.802980171,0.673722202
150,0.781717418,0.675436861,0.836033844,0.70517619
