Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,0.0253447425,0.062423587499999995,0.0479029493,0.1098523409
0.25,0.0283494343,0.0632071309,0.0259276494604645,0.0873169134
0.5,0.013617779778809999,0.0632288454,0.02829501442,0.08792616066666667
0.75,0.023239184622738333,0.0582634198,0.024586364920929,0.0777976563
1.0,0.029334453620929,0.0419441498,0.013678060220929,0.06620187079999999
