Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,0.094089015228,0.077429583712,0.115274883748,0.130256208752
50,0.06884589724314208,0.07402997531641858,0.08855186861563716,0.11693071693555555
75,0.050501170582953524,0.06052769486353152,0.06071284799051077,0.10608696128577669
100,0.038366097522243195,0.05216141667615985,0.0468910145454046,0.09152213286021367
150,0.025689692345911754,0.03698204823382006,0.03252784606652487,0.07840580695910356
