Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,0.03642294542610007,0.04467720981429638,0.04453241249942564,0.08398645259090193
50,0.06884589724314208,0.07402997531641858,0.08855186861563716,0.11693071693555555
75,0.0752256128116,0.073801590398,0.1036694239202,0.128950291574
100,0.0854317156496,0.082621873122,0.1150007149684,0.12829148425
125,0.0929524223138,0.079006658096,0.1207921431786,0.12856930013
150,0.097132385294,0.078548089136,0.12670106376,0.130079237312
