Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,0.547506253,0.318784099,0.59457066,0.331380187
50,0.6597891855555555,0.448839653,0.703376403,0.5075168411111112
75,0.715423693,0.536449238,0.756950937,0.580033161
100,0.750080633,0.59948796,0.797646847,0.639064568
150,0.781717412,0.669964796,0.836033822,0.663461353
