Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,0.646651438,0.443529784,0.6961057230000001,0.523388675
0.25,0.648555696,0.44910213,0.693562163,0.496485037
0.5,0.6597891855555555,0.448839653,0.703376403,0.5075168411111112
0.75,0.655533059,0.449333411,0.694238573,0.494511185
1.0,0.655859042,0.440847146,0.697055467,0.497840311
