Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
1,0.48581700902,0.245072598692,0.4963242626,0.24895124602
2,0.5461302015111111,0.3165315799,0.5831310275,0.3383603282977778
5,0.6540260710222222,0.45650745082,0.69145251126,0.46674615708
10,0.6946673269777778,0.54044967366,0.75738159154,0.56023064972
