Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
NPointCrossOver,0.5433398498800001,0.31634466208,0.58556804864,0.3209264149
OnePoint CrossOver,0.5461302015111111,0.3165315799,0.5831310275,0.3383603282977778
SegmentedCrossOver,0.53921299482,0.3080310523,0.5714980236,0.327262459554
UniformedCrossOver,0.5328070024,0.29959393298,0.57935925038,0.32056231192
