Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,0.615945008,0.473683439,0.6778209319999999,0.526628799
0.25,0.643568883,0.498429543,0.7044446759999999,0.568530522
0.5,0.6658119288888888,0.51609578,0.714111704,0.5750784722222222
0.75,0.6675218277777778,0.493952655,0.719736025,0.592316928
1.0,0.669930893,0.488253133,0.732964215,0.596007816
