Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
1,0.586641273,0.43386089,0.629741748,0.501541848
2,0.6658119288888888,0.51609578,0.714111704,0.5750784722222222
5,0.7676015222222222,0.63769103,0.813874033,0.658524562
10,0.7910142,0.696569757,0.853461471,0.7302836377777778
