Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,1.0,0.5571428571428572,1.0,0.8666666666666667
50,1.0,0.6142857142857142,1.0,0.9259259259259259
75,1.0,0.6,1.0,0.9333333333333332
100,1.0,0.6428571428571429,1.0,0.9333333333333332
150,1.0,0.6714285714285715,1.0,0.9
