Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
NPointCrossOver,1.0,0.6285714285714287,1.0,0.9
OnePoint CrossOver,1.0,0.6142857142857142,1.0,0.9259259259259259
SegmentedCrossOver,1.0,0.6285714285714287,1.0,0.9666666666666667
UniformedCrossOver,1.0,0.5857142857142856,1.0,0.8666666666666667
