Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,31087.6,8624.4,1246.6,6848.1
0.25,28868.1,8505.2,1285,5377.3
0.5,27190.444444444445,6220.3,1236.1,3992.5555555555557
0.75,28007.88888888889,4176.5,1208.6,6005.3
1.0,28897.5,4322.8,1215.8,5618.8
