Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
1,0.7924,0.80136,0.79928,0.78124
2,0.5585777777777778,0.58556,0.56876,0.6283111111111112
5,0.2454222222222222,0.35864,0.26764,0.35556
10,0.15386666666666668,0.19872,0.13908,0.20933333333333334
