Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,0.28928,0.35688000000000003,0.30248,0.38344
50,0.5585777777777778,0.58556,0.56876,0.6283111111111112
75,0.7038400003,0.73517333456,0.7451466691399999,0.74826666764
100,0.78732,0.77676,0.77276,0.78088
125,0.81896,0.83392,0.8277599999999999,0.838256
150,0.85488000364,0.8585600047,0.84740000272,0.8600933368
