Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
0.0,0.53289631724,0.30062214216,0.5569771458,0.312279843988
0.25,0.53733753056,0.29686198066,0.57646180756,0.331767023624
0.5,0.5461302015111111,0.3165315799,0.5831310275,0.3383603282977778
0.75,0.54966955188,0.31968621407,0.59756086656,0.34557979148
1.0,0.55035726608,0.3154245496,0.58996931454,0.3311459334
