Hyperparameter,InfinityPool,LogicErrorPool,MemoryPool,MultiThreadedPool
25,0.64123814138,0.42559078624,0.68251033064,0.427741872162
50,0.5461302015111111,0.3165315799,0.5831310275,0.3383603282977778
75,0.50732844718,0.26462178226,0.53149058876,0.284799465072
100,0.48867854777999997,0.247214386212,0.51172841374,0.247660289284
125,0.47591457134,0.22934608123,0.49521718568,0.221742968048
150,0.46806368776,0.21782220242,0.48006697112,0.21144253363
